Date and time,actual_reporting,predicted_reporting,Indoor_temp_2_measured,Indoor_temp_2_predicted,hour,dayofweek,year
2024-06-01 06:00:00,0.08652777777777773,0.0,20.504166666666663,22.81695402107792,6,5,2024
2024-06-01 07:00:00,0.08641666666666663,0.0,20.86428571428571,23.127475885573432,7,5,2024
2024-06-01 08:00:00,0.0871666666666666,0.0,21.11440476190476,23.515859519929418,8,5,2024
2024-06-01 09:00:00,0.08747222222222215,0.0,21.154166666666665,23.6655038295158,9,5,2024
2024-06-01 10:00:00,0.08936111111111103,0.0,21.147499999999997,23.884732618170787,10,5,2024
2024-06-01 11:00:00,0.08919444444444435,0.0,21.1525,23.99827870167706,11,5,2024
2024-06-01 12:00:00,0.08944444444444433,0.0,21.1425,24.054057399033404,12,5,2024
2024-06-01 13:00:00,0.09394444444444437,0.0,21.121249999999996,24.082298475461357,13,5,2024
2024-06-01 14:00:00,0.09224999999999993,0.0,20.983333333333334,24.083731657868135,14,5,2024
2024-06-01 15:00:00,0.09347222222222212,0.0,20.8975,23.9750658106745,15,5,2024
2024-06-01 16:00:00,0.09136111111111105,0.0,20.855416666666667,24.035986852382123,16,5,2024
2024-06-01 17:00:00,0.0921388888888888,0.0,20.925,23.9176717704908,17,5,2024
2024-06-01 18:00:00,0.09483333333333327,0.0,20.851666666666667,23.652681365549356,18,5,2024
2024-06-01 19:00:00,0.09286111111111102,0.011114306244145444,20.78125,23.355312030819753,19,5,2024
2024-06-01 20:00:00,0.0923888888888888,0.0,20.776666666666667,23.21001455424608,20,5,2024
2024-06-01 21:00:00,0.09047222222222215,0.0,20.639999999999997,23.19218487585526,21,5,2024
2024-06-01 22:00:00,0.08952777777777775,0.0,20.619166666666665,23.046333384965383,22,5,2024
2024-06-01 23:00:00,0.09094444444444438,0.0,20.5475,22.934667809231637,23,5,2024
2024-06-02 00:00:00,0.09244444444444437,0.0,20.5275,22.73629151672822,0,6,2024
2024-06-02 01:00:00,0.0935277777777777,0.0,20.485,22.685670708964473,1,6,2024
2024-06-02 02:00:00,0.09186111111111102,0.0,20.45,22.77648769483732,2,6,2024
2024-06-02 03:00:00,0.09255555555555547,0.0,20.389166666666668,22.702166097226293,3,6,2024
2024-06-02 04:00:00,0.09361111111111103,0.0,20.359166666666667,22.627159474757697,4,6,2024
2024-06-02 05:00:00,0.09363888888888877,0.0,20.335833333333333,22.811198365065067,5,6,2024
2024-06-02 06:00:00,0.09108333333333325,0.0,20.633333333333333,23.247486263075345,6,6,2024
2024-06-02 07:00:00,0.09144444444444437,0.0,21.055892857142855,23.431953779942596,7,6,2024
2024-06-02 08:00:00,0.09244444444444437,0.0,21.333928571428572,23.766651837257783,8,6,2024
2024-06-02 09:00:00,0.09080555555555547,0.0,21.333333333333332,23.944601950014704,9,6,2024
2024-06-02 10:00:00,0.09366666666666655,0.0,21.2475,24.04736674379152,10,6,2024
2024-06-02 11:00:00,0.09272222222222215,0.0,21.066666666666663,24.06158635247273,11,6,2024
2024-06-02 12:00:00,0.09136111111111105,0.0,20.970833333333335,24.044856088126497,12,6,2024
2024-06-02 13:00:00,0.09272222222222212,0.0,20.9075,24.04817557933796,13,6,2024
2024-06-02 14:00:00,0.08969444444444435,0.0,20.793333333333333,23.87516179121383,14,6,2024
2024-06-02 15:00:00,0.0884166666666666,0.0,20.7225,23.684490863689227,15,6,2024
2024-06-02 16:00:00,0.08794444444444441,0.0,20.7125,23.558126580595783,16,6,2024
2024-06-02 17:00:00,0.0877777777777777,0.0,20.65833333333333,23.46111066909552,17,6,2024
2024-06-02 18:00:00,0.08872222222222215,0.0,20.65416666666667,23.345486388086464,18,6,2024
2024-06-02 19:00:00,0.08783333333333328,0.0,20.65,23.148656564221504,19,6,2024
2024-06-02 20:00:00,0.08824999999999995,0.0,20.5375,23.06885283171752,20,6,2024
2024-06-02 21:00:00,0.08758333333333328,0.0,20.5275,23.092010443357076,21,6,2024
2024-06-02 22:00:00,0.08849999999999993,0.0,20.4475,23.100287199103796,22,6,2024
2024-06-02 23:00:00,0.08611111111111105,0.0,20.454166666666666,23.04264749457346,23,6,2024
2024-06-03 00:00:00,0.08777777777777773,0.0,20.3625,23.27640040335598,0,0,2024
2024-06-03 01:00:00,0.08616666666666663,0.0,20.3325,23.581008389068604,1,0,2024
2024-06-03 02:00:00,0.08533333333333327,0.0,20.34,23.735339146317123,2,0,2024
2024-06-03 03:00:00,0.08483333333333329,0.0,20.2825,23.72799235025645,3,0,2024
2024-06-03 04:00:00,0.0833333333333333,0.0,20.2375,23.663728610466077,4,0,2024
2024-06-03 05:00:00,0.08311111111111108,0.0,20.1875,23.500149340535543,5,0,2024
2024-06-03 06:00:00,0.08749999999999993,2.3111727019211483,20.341666666666665,22.68071534386567,6,0,2024
2024-06-03 07:00:00,0.08647222222222214,3.3254103541843456,20.4875,22.423074245601185,7,0,2024
2024-06-03 08:00:00,0.08711111111111106,3.8519015064172777,20.75,22.093518937544548,8,0,2024
2024-06-03 09:00:00,0.08847222222222217,4.34783368069699,20.879166666666663,21.854840202801352,9,0,2024
2024-06-03 10:00:00,0.08411111111111108,2.1818573616737145,20.960833333333333,21.852505959798087,10,0,2024
2024-06-03 11:00:00,0.08549999999999995,1.0745449368380204,20.93,22.263232538434167,11,0,2024
2024-06-03 12:00:00,0.08777777777777773,3.4141710943801193,21.02875,22.133797529139215,12,0,2024
2024-06-03 13:00:00,0.08749999999999995,3.3319590652603033,21.229285714285716,22.162878242803647,13,0,2024
