Date and time,Internal temperature area 1 (Celsius degree),Internal temperature area 2 (Celsius degree),Internal temperature area 3 (Celsius degree),Internal temperature area 4 (Celsius degree),External temperature (Celsius degree),HVAC power (kW),Global power (kW)
2022-07-18 10:15:00,26.0,25.4,25.52857142857143,25.36,30.6,8.656222222222222,10.835555555555556
2022-07-18 10:30:00,25.85,25.35,25.45714285714286,25.2,30.6,8.61011111111111,9.271777777777777
2022-07-18 10:45:00,25.7,25.17142857142857,25.28,24.985714285714288,30.905,8.471666666666666,8.99911111111111
2022-07-18 11:00:00,25.7,25.022222222222226,25.22,24.84,30.93,8.180666666666667,8.687666666666669
2022-07-18 11:15:00,25.7,24.95,25.2,24.85,30.9,7.949888888888888,8.525555555555554
2022-07-18 11:30:00,25.7,24.937500000000004,25.160000000000004,24.825,31.15,7.834,8.400444444444446
2022-07-18 11:45:00,25.666666666666668,25.0,25.28,24.75714285714286,31.174999999999997,7.250111111111108,7.982222222222223
2022-07-18 12:00:00,25.65,25.1,25.142857142857142,24.725,31.27,6.742000000000003,9.329555555555554
2022-07-18 12:15:00,25.566666666666663,25.233333333333334,25.15,24.725,31.369999999999997,7.277444444444442,10.152555555555557
2022-07-18 12:30:00,25.5,25.316666666666663,25.133333333333333,24.78333333333333,31.66,7.080999999999997,9.837222222222222
2022-07-18 12:45:00,25.6,25.4,25.25,24.816666666666663,31.869999999999997,6.561666666666664,9.33333333333333
2022-07-18 13:00:00,25.75,25.4,25.383333333333336,24.839999999999996,32.09,6.838777777777774,9.721444444444442
2022-07-18 13:15:00,25.7,25.38333333333333,25.325,24.9,32.0,7.503888888888888,10.362111111111112
2022-07-18 13:30:00,25.7,25.342857142857145,25.25714285714286,24.825,32.11,7.477444444444446,10.255333333333336
2022-07-18 13:45:00,25.7,25.35,25.328571428571426,24.825,32.12,7.4907777777777795,10.242888888888888
2022-07-18 14:00:00,25.75,25.12,25.450000000000003,25.06,32.14,7.894,10.751666666666669
2022-07-18 14:15:00,25.8,24.91428571428571,25.61428571428571,24.94,32.14,6.877555555555555,9.679555555555556
2022-07-18 14:30:00,25.880000000000003,25.18,25.9,25.0875,32.37,6.938777777777778,9.695555555555554
2022-07-18 14:45:00,25.880000000000003,25.160000000000004,25.98,25.066666666666663,32.510000000000005,7.361666666666666,10.160888888888891
2022-07-18 15:00:00,25.880000000000003,25.049999999999997,26.02857142857143,24.95,32.6,8.009222222222222,10.862111111111112
2022-07-18 15:15:00,25.85,25.04,26.1,24.975,32.56,7.579999999999999,10.359111111111108
2022-07-18 15:30:00,25.9,25.06,26.2,24.975,32.53,7.062999999999997,9.821888888888887
2022-07-18 15:45:00,25.9,25.04285714285714,26.24,24.95,32.33,7.809111111111112,10.66677777777778
2022-07-18 16:00:00,25.9,25.0,26.21666666666667,24.971428571428568,32.16,7.254333333333333,10.102777777777776
2022-07-18 16:15:00,26.414285714285715,25.25714285714286,26.45,25.06,32.269999999999996,0.241333333333333,2.9795555555555544
2022-07-18 16:30:00,27.2,25.725,26.92,25.528571428571432,32.38,0.0795555555555555,2.8657777777777778
2022-07-18 16:45:00,28.199999999999996,26.025,27.55,26.15,31.65,0.0797777777777777,2.1607777777777777
2022-07-18 17:00:00,28.733333333333334,26.45,27.866666666666664,26.55,31.69,0.0828888888888888,0.5682222222222225
2022-07-18 17:15:00,28.733333333333334,26.566666666666663,27.92,26.659999999999997,32.03,0.0828888888888888,0.5544444444444447
2022-07-18 17:30:00,28.5,26.666666666666668,27.733333333333334,26.679999999999996,32.03,0.0882222222222221,0.6188888888888884
2022-07-18 17:45:00,28.333333333333332,26.65,27.62857142857143,26.75,31.98,0.0894444444444444,0.6391111111111114
2022-07-18 18:00:00,28.233333333333334,26.76,27.585714285714285,26.75,31.065,0.085111111111111,0.5562222222222227
2022-07-18 18:15:00,28.15,26.800000000000004,27.52,26.766666666666666,30.7,0.0844444444444444,0.5537777777777779
2022-07-18 18:30:00,28.133333333333336,26.866666666666664,27.4,26.825,30.58,0.0866666666666666,0.6728888888888884
2022-07-18 18:45:00,28.133333333333336,26.85,27.325000000000003,26.833333333333332,28.09,0.0844444444444444,0.5964444444444449
2022-07-18 19:00:00,28.0,27.0,27.139999999999997,26.859999999999996,27.924999999999997,0.0835555555555555,0.5533333333333335
2022-07-18 19:15:00,27.9,26.9,26.95,26.85,28.98,0.0852222222222221,0.5891111111111106
2022-07-18 19:30:00,27.9,26.97142857142857,27.025,26.85,28.605,0.0828888888888888,0.6459999999999998
2022-07-18 19:45:00,27.9,26.95,27.0,26.96666666666667,28.67,0.0859999999999999,0.546777777777778
2022-07-18 20:00:00,27.9,26.96666666666667,26.975,26.933333333333337,27.05,0.0782222222222222,0.5454444444444447
2022-07-18 20:15:00,27.9,26.9,26.985714285714288,26.95,27.23,0.0788888888888888,0.6395555555555551
2022-07-18 20:30:00,27.9,27.0,26.92,26.950000000000003,27.305,0.0793333333333333,0.6043333333333337
2022-07-18 20:45:00,27.9,27.0,26.96666666666667,26.950000000000003,27.38,0.0822222222222222,0.5446666666666669
2022-07-18 21:00:00,27.9,27.0,27.0,26.9,26.9,0.0782222222222221,0.5591111111111112
2022-07-18 21:15:00,27.9,27.0,26.98,26.950000000000003,26.62,0.0822222222222222,0.657333333333333
2022-07-18 21:30:00,27.8,27.066666666666663,26.950000000000003,26.95714285714286,26.34,0.0777777777777777,0.5612222222222226
2022-07-18 21:45:00,27.8,26.983333333333334,26.950000000000003,26.95,26.34,0.0771111111111111,0.5418888888888891
2022-07-18 22:00:00,27.8,26.95,26.9,26.942857142857143,25.69,0.0757777777777777,0.6097777777777775
2022-07-18 22:15:00,27.8,27.05,26.983333333333334,26.95714285714286,25.62,0.0819999999999999,0.6431111111111111
2022-07-18 22:30:00,27.8,27.05,26.95,26.92,25.835,0.0804444444444444,0.544666666666667
2022-07-18 22:45:00,27.8,27.05,26.933333333333337,26.94,25.835,0.0764444444444444,0.5422222222222226
2022-07-18 23:00:00,27.8,27.0,26.950000000000003,26.96666666666667,25.19,0.0744444444444444,0.6569999999999996
2022-07-18 23:15:00,27.8,26.95,26.97142857142857,27.0,25.16,0.0833333333333333,0.5970000000000003
2022-07-18 23:30:00,27.8,27.03333333333333,26.95,26.933333333333337,24.985,0.0793333333333333,0.5430000000000005
2022-07-18 23:45:00,27.8,26.983333333333334,26.96,27.0,24.8,0.0784444444444444,0.5901111111111111
2022-07-19 00:00:00,27.8,27.05,26.94,27.0,24.82,0.0786666666666666,0.6605555555555552
2022-07-19 00:15:00,27.75,27.05,26.950000000000003,27.0,24.82,0.0804444444444444,0.5522222222222226
2022-07-19 00:30:00,27.733333333333334,27.06,26.95,26.95,24.55,0.0831111111111111,0.5578888888888891
2022-07-19 00:45:00,27.75,27.04,26.95,26.95,23.85,0.0837777777777777,0.6406666666666663
2022-07-19 01:00:00,27.75,27.03333333333333,26.95,26.97142857142857,24.095,0.0788888888888888,0.6317777777777779
2022-07-19 01:15:00,27.75,27.07142857142857,26.96666666666667,26.97142857142857,23.97,0.0835555555555555,0.5548888888888891
2022-07-19 01:30:00,27.75,27.05,26.85,26.95,23.875,0.0773333333333333,0.5713333333333336
2022-07-19 01:45:00,27.75,27.05,26.85,27.05,23.78,0.0802222222222222,0.6777777777777776
2022-07-19 02:00:00,27.5,27.02,26.871428571428577,27.05,23.665,0.08,0.5898888888888891
2022-07-19 02:15:00,27.5,27.03333333333333,26.85,26.95,23.56,0.0848888888888888,0.5600000000000002
2022-07-19 02:30:00,27.7,27.05,26.833333333333332,26.95,23.81,0.0822222222222221,0.6141111111111109
2022-07-19 02:45:00,27.58,27.05,26.85,27.0,23.35,0.0802222222222222,0.655111111111111
2022-07-19 03:00:00,27.58,27.025,26.866666666666664,27.0,23.35,0.0786666666666666,0.5515555555555557
2022-07-19 03:15:00,27.6,27.05,26.816666666666663,27.05,23.35,0.0777777777777777,0.5510000000000003
2022-07-19 03:30:00,27.633333333333336,27.066666666666663,26.859999999999996,27.05,23.325000000000003,0.0797777777777777,0.6542222222222217
2022-07-19 03:45:00,27.633333333333336,27.049999999999997,26.85,27.05,23.3,0.0804444444444444,0.6026666666666668
2022-07-19 04:00:00,27.6,27.04,26.833333333333332,27.05,23.12,0.0802222222222222,0.5471111111111113
2022-07-19 04:15:00,27.58,27.066666666666663,26.85,27.05,23.11,0.0737777777777777,0.5777777777777774
2022-07-19 04:30:00,27.7,27.08,26.866666666666664,27.05,23.245,0.0805555555555555,0.6586666666666662
2022-07-19 04:45:00,27.7,27.05,26.85,27.057142857142857,24.34,0.0839999999999999,0.5578888888888892
2022-07-19 05:00:00,27.7,27.05,26.899999999999995,27.049999999999997,24.244999999999997,0.0807777777777778,0.5446666666666669
2022-07-19 05:15:00,27.7,27.05,26.9,27.05,24.6,0.0804444444444444,0.6217777777777773
2022-07-19 05:30:00,27.766666666666666,27.15,26.95,27.05,24.485,0.2188888888888888,0.7588888888888891
2022-07-19 05:45:00,27.2125,26.322222222222223,26.625,26.657142857142865,26.2,7.453111111111112,7.954222222222226
