Date and time,actual_reporting,predicted_reporting,Indoor_temp_2_measured,Indoor_temp_2_predicted,hour,dayofweek,year
2024-11-11 12:00:00,3.9078333333333335,4.6005433253432075,21.325198412698413,21.95106505900208,12,0,2024
2024-11-11 13:00:00,3.069,4.345039019421223,21.423839285714287,21.95133169015171,13,0,2024
2024-11-11 14:00:00,3.084111111111111,3.7723668293373462,21.459176587301585,21.91029960809691,14,0,2024
2024-11-11 15:00:00,2.102305555555555,3.5311154720108506,21.144642857142856,21.62042684070352,15,0,2024
2024-11-11 16:00:00,0.11291666666666653,2.127618269539984,17.993750000000002,20.67048145375279,16,0,2024
2024-11-11 17:00:00,0.11669444444444432,1.339312807183334,17.36,19.611822034604657,17,0,2024
2024-11-11 18:00:00,1.216972222222222,1.1777665535481185,17.77104166666667,18.705877065735383,18,0,2024
2024-11-11 19:00:00,1.467111111111111,1.1707020065249862,18.160565476190477,18.2738211254497,19,0,2024
2024-11-11 20:00:00,2.3221388888888885,1.2564689570752376,18.24375,18.14563857653558,20,0,2024
2024-11-11 21:00:00,1.8373888888888887,1.2257507162750594,18.37847222222222,17.96253171970646,21,0,2024
2024-11-11 22:00:00,2.356666666666667,1.8058176906888201,18.521875,17.838069011339957,22,0,2024
2024-11-11 23:00:00,2.37713888888889,2.3570340645684142,18.54246031746032,17.638001580748217,23,0,2024
2024-11-12 00:00:00,3.0580555555555566,2.206802286842808,18.461041666666667,17.687563723806075,0,1,2024
2024-11-12 01:00:00,2.3240555555555553,2.493191579174291,18.375843253968256,17.650749722280693,1,1,2024
2024-11-12 02:00:00,2.1841111111111107,2.7427326861916397,18.47222222222222,17.70219278467377,2,1,2024
2024-11-12 03:00:00,2.9249166666666677,3.428676024951158,18.583482142857143,18.07061748452417,3,1,2024
2024-11-12 04:00:00,3.1460000000000017,3.789780582450514,18.576339285714283,18.290226396977054,4,1,2024
2024-11-12 05:00:00,2.0924444444444448,3.6928664424244824,18.29642857142857,17.86978846480863,5,1,2024
2024-11-12 06:00:00,4.824861111111112,5.356110906144582,19.42544642857143,18.91958571750417,6,1,2024
2024-11-12 07:00:00,3.748444444444445,6.045504784152954,20.09285714285714,19.801002674027146,7,1,2024
2024-11-12 08:00:00,3.0907222222222224,5.924816769432188,20.200248015873015,20.093079818479303,8,1,2024
2024-11-12 09:00:00,3.017472222222222,5.4392907931019865,20.326587301587303,20.322795044766117,9,1,2024
2024-11-12 10:00:00,2.909861111111111,4.898296324416006,20.36875,20.735439963610617,10,1,2024
2024-11-12 11:00:00,2.4391666666666665,3.5072959833459256,20.311458333333334,20.58683367416504,11,1,2024
2024-11-12 12:00:00,2.880138888888889,3.000548600020948,20.54652777777778,20.555608101492172,12,1,2024
2024-11-12 13:00:00,3.252083333333333,4.531640655596941,21.213293650793652,21.385519483738815,13,1,2024
2024-11-12 14:00:00,2.7665277777777773,4.0487125131655874,21.248809523809527,21.61642738913627,14,1,2024
2024-11-12 15:00:00,2.1636111111111105,3.9270244311446723,20.872569444444444,21.27701474445884,15,1,2024
2024-11-12 16:00:00,0.11424999999999985,2.5944613719893637,17.792857142857144,19.97547529172,16,1,2024
2024-11-12 17:00:00,1.0526666666666664,1.0839961942764225,18.165625,19.02238192126756,17,1,2024
2024-11-12 18:00:00,1.7511666666666668,1.5709886720289505,18.155555555555555,18.38686206843479,18,1,2024
2024-11-12 19:00:00,1.8365833333333335,1.6798392497668013,18.377281746031745,18.013567282726697,19,1,2024
2024-11-12 20:00:00,1.9446666666666665,1.9532603111655868,18.423958333333335,17.505152269866883,20,1,2024
2024-11-12 21:00:00,2.1543333333333328,2.198091360474101,18.453125,17.34325859511207,21,1,2024
2024-11-12 22:00:00,2.4401388888888893,2.5848839037453315,18.460267857142856,17.546158440179102,22,1,2024
2024-11-12 23:00:00,2.8238055555555555,2.7949798272509474,18.580059523809524,17.60367523785122,23,1,2024
2024-11-13 00:00:00,2.174944444444445,2.903026523583649,17.95277777777778,17.301663658313327,0,2,2024
2024-11-13 01:00:00,2.9321388888888893,3.106864412954349,18.09126984126984,17.415301261226734,1,2,2024
2024-11-13 02:00:00,4.066833333333334,4.200081823169502,17.95138888888889,17.79905375403481,2,2,2024
